,power_consumption
3972,-0.5665038174378977
3973,-0.5829881940798297
3974,-0.585992921069916
3975,-0.5883095663717334
3976,-0.5964789281458346
3977,-0.5717628091630788
3978,-0.4183261038449251
3979,-0.07992093505768262
3980,0.20462627212858203
3981,0.4116867357046248
3982,0.356605037283093
3983,0.2870746701418557
3984,0.18194357686381407
3985,0.019117376598716172
3986,0.10156577461198989
3987,0.1612922773154639
3988,0.10954672960113823
3989,0.0913193894222323
3990,0.03129420535032762
3991,-0.02795871595358285
3992,-0.07501009898437341
3993,-0.2213571176066655
3994,-0.44121951230872875
3995,-0.4573932347751316
3996,-0.5665038174378977
3997,-0.5829881940798297
3998,-0.585992921069916
3999,-0.5883095663717334
4000,-0.5964789281458346
4001,-0.5717628091630788
4002,-0.4183261038449251
4003,-0.07992093505768262
4004,0.20462627212858203
4005,0.4116867357046248
4006,0.356605037283093
4007,0.2870746701418557
4008,0.18194357686381407
4009,0.019117376598716172
4010,0.10156577461198989
4011,0.1612922773154639
4012,0.10954672960113823
4013,0.0913193894222323
4014,0.03129420535032762
4015,-0.02795871595358285
4016,-0.07501009898437341
4017,-0.2213571176066655
4018,-0.44121951230872875
4019,-0.4573932347751316
4020,-0.5665038174378977
4021,-0.5829881940798297
4022,-0.585992921069916
4023,-0.5883095663717334
4024,-0.5964789281458346
4025,-0.5717628091630788
4026,-0.4183261038449251
4027,-0.07992093505768262
4028,0.20462627212858203
4029,0.4116867357046248
4030,0.356605037283093
4031,1.2764554463011404
4032,1.3108089454733376
4033,1.3314210449766561
4034,1.516929940506522
4035,1.4344815424932482
4036,1.084075850936835
4037,0.9466618542480455
4038,0.9535325540824849
4039,0.637480361698269
4040,0.3763937679895689
4041,0.25959187080409785
4042,-0.15265011926227073
4043,-0.358771114295455
4044,-0.34502971462657606
4045,-0.48931441114980506
4046,-0.3656418141298945
4047,-0.49618511098424456
4048,-0.48931441114980506
4049,-0.40686601313653137
4050,-0.21448641777222602
4051,0.17714347279082412
4052,1.345162444645535
4053,1.5718955391820377
4054,1.6062490383542352
4055,1.3520331444799745
4056,1.2695847464667007
4057,1.1527828492812298
4058,1.0565930515990771
4059,1.345162444645535
4060,1.214619147791185
4061,0.5825147630227532
4062,0.8573427564003323
4063,0.7267994595459822
4064,0.7748943583870586
4065,0.5825147630227532
4066,0.11530717428086884
4067,-0.07020172124899701
4068,-0.07020172124899701
4069,-0.2763227162821813
4070,-0.372512513964334
4071,-0.11829662009007334
4072,-0.15265011926227073
4073,-0.056460321580118066
4074,0.16340207312194518
4075,0.49319566517504004
4076,1.1871363484534272
4077,0.4116867357046248
4078,1.3176796453077773
4079,1.6955681362019484
4080,0.18194357686381407
4081,0.7748943583870586
4082,1.0772051511023955
4083,0.8642134562347717
4084,0.8298599570625743
4085,0.6306096618638295
4086,0.3214281693140531
4087,0.2939453699762952
4088,0.19088487245970306
4089,0.24585047113521888
4090,-0.04271892191123911
4091,-0.0014947229046022548
4092,-0.13890871959339177
4093,-0.26258131661330236
4094,-0.585992921069916
4095,-0.5883095663717334
4096,-0.5964789281458346
4097,-0.5717628091630788
4098,-0.4183261038449251
4099,-0.07992093505768262
4100,0.20462627212858203
4101,0.4116867357046248
4102,0.356605037283093
4103,0.2870746701418557
4104,0.18194357686381407
4105,0.019117376598716172
4106,0.10156577461198989
4107,0.1612922773154639
4108,0.10954672960113823
4109,0.0913193894222323
4110,0.03129420535032762
4111,-0.02795871595358285
4112,-0.07501009898437341
4113,-0.2213571176066655
4114,-0.44121951230872875
4115,-0.4573932347751316
4116,-0.5665038174378977
4117,-0.5829881940798297
4118,-0.585992921069916
4119,-0.5883095663717334
4120,-0.5964789281458346
4121,-0.5717628091630788
4122,-0.4183261038449251
4123,-0.07992093505768262
4124,0.20462627212858203
4125,0.4116867357046248
4126,0.356605037283093
4127,0.2870746701418557
4128,0.18194357686381407
4129,0.019117376598716172
4130,0.10156577461198989
4131,0.1612922773154639
4132,0.10954672960113823
4133,0.0913193894222323
4134,0.03129420535032762
4135,-0.02795871595358285
4136,-0.07501009898437341
4137,-0.2213571176066655
4138,-0.44121951230872875
4139,-0.4573932347751316
4140,-0.5665038174378977
4141,-0.5829881940798297
4142,-0.585992921069916
4143,-0.5883095663717334
4144,-0.5964789281458346
4145,-0.5717628091630788
4146,-0.4183261038449251
4147,-0.07992093505768262
4148,0.20462627212858203
4149,0.4116867357046248
4150,0.356605037283093
4151,0.2870746701418557
4152,0.18194357686381407
4153,0.019117376598716172
4154,0.10156577461198989
4155,0.1612922773154639
4156,0.10954672960113823
4157,0.0913193894222323
4158,0.03129420535032762
4159,-0.02795871595358285
4160,-0.07501009898437341
4161,-0.2213571176066655
4162,-0.44121951230872875
4163,-0.4573932347751316
4164,-0.5665038174378977
4165,-0.5829881940798297
4166,-0.585992921069916
4167,-0.5883095663717334
4168,-0.5964789281458346
4169,-0.5717628091630788
4170,-0.4183261038449251
4171,-0.07992093505768262
4172,0.20462627212858203
4173,0.4116867357046248
4174,0.356605037283093
4175,0.2870746701418557
4176,0.18194357686381407
4177,0.019117376598716172
4178,0.10156577461198989
4179,0.1612922773154639
4180,0.10954672960113823
4181,0.0913193894222323
4182,0.03129420535032762
4183,-0.02795871595358285
4184,-0.07501009898437341
4185,-0.2213571176066655
4186,-0.44121951230872875
4187,-0.4573932347751316
4188,-0.5665038174378977
4189,-0.5829881940798297
4190,-0.585992921069916
4191,-0.5883095663717334
4192,-0.5964789281458346
4193,-0.5717628091630788
4194,-0.4183261038449251
4195,-0.07992093505768262
4196,0.20462627212858203
4197,0.4116867357046248
4198,0.356605037283093
4199,0.2870746701418557
4200,0.18194357686381407
4201,0.019117376598716172
4202,0.10156577461198989
4203,0.1612922773154639
4204,0.10954672960113823
4205,0.0913193894222323
4206,0.03129420535032762
4207,-0.02795871595358285
4208,-0.07501009898437341
4209,-0.2213571176066655
4210,-0.44121951230872875
4211,-0.4573932347751316
4212,-0.5665038174378977
4213,-0.5829881940798297
4214,-0.585992921069916
4215,-0.5883095663717334
4216,-0.5964789281458346
4217,-0.5717628091630788
4218,-0.4183261038449251
4219,-0.07992093505768262
4220,0.20462627212858203
4221,0.4116867357046248
4222,0.356605037283093
4223,0.2870746701418557
4224,0.18194357686381407
4225,0.019117376598716172
4226,0.10156577461198989
4227,0.1612922773154639
4228,0.10954672960113823
4229,0.0913193894222323
4230,0.03129420535032762
4231,-0.02795871595358285
4232,-0.07501009898437341
4233,-0.2213571176066655
4234,-0.44121951230872875
4235,-0.4573932347751316
4236,-0.5665038174378977
4237,-0.5829881940798297
4238,-0.585992921069916
4239,-0.5883095663717334
4240,-0.5964789281458346
4241,-0.5717628091630788
4242,-0.4183261038449251
4243,-0.07992093505768262
4244,0.20462627212858203
4245,0.4116867357046248
4246,0.356605037283093
4247,0.2870746701418557
4248,0.18194357686381407
4249,0.019117376598716172
4250,0.10156577461198989
4251,0.1612922773154639
4252,0.24585047113521888
4253,0.1840141726252636
4254,0.2114969719630215
4255,0.21836767179746097
4256,0.12217787411530831
4257,-0.11142592025563387
4258,-0.4206074128054103
4259,-0.4549609119776077
4260,-0.6061163083352762
4261,-0.7504010048585051
4262,-0.777883804196263
4263,-0.9152978008850525
4264,-0.935909900388371
4265,-0.9565219998916894
4266,-1.0046168987327657
4267,-0.8328494028717789
4268,-0.7160475056863078
4269,-0.6404698075074735
4270,-0.6061163083352762
4271,-0.6129870081697156
4272,-0.7847545040307026
4273,-0.777883804196263
4274,-0.805366603534021
4275,-0.6748233066796709
4276,-0.7297889053551867
4277,-0.5374093099908814
4278,-0.5648921093286393
4279,-0.4549609119776077
4280,-0.5374093099908814
4281,-0.5305386101564419
4282,-0.6885647063485498
4283,0.1840141726252636
4284,-0.3175469152888182
4285,-0.4137367129709708
4286,-0.7572717046929446
4287,-0.6748233066796709
4288,-0.7366596051896261
4289,-0.6885647063485498
4290,-0.6404698075074735
4291,-0.5786335089975182
4292,-0.5855042088319578
4293,-0.48931441114980506
4294,-0.5992456085008366
4295,-0.7710131043618236
4296,-0.9702633995605684
4297,0.019117376598716172
4298,-1.5474021856534843
4299,-1.1695136947593132
4300,-0.8809443017128552
4301,-0.7023061060174288
4302,-0.7641424045273841
4303,-0.805366603534021
4304,-0.805366603534021
4305,-0.8259787030373393
4306,-0.8809443017128552
4307,-0.8740736018784158
4308,-0.9152978008850525
4309,-1.0114875985672052
4310,-0.34502971462657606
4311,-0.4137367129709708
4312,-0.7023061060174288
4313,-0.6267284078385946
4314,-0.5717628091630788
4315,-0.056460321580118066
4316,0.6993166602082244
4317,1.097817250605714
4318,1.0772051511023955
4319,0.2733332704729768
4320,0.3695230681551295
4321,-0.04958962174567859
4322,0.17714347279082412
4323,0.08095367510867146
4324,0.10843647444642936
4325,0.34204026881737154
4326,0.34204026881737154
4327,0.19775557229414256
4328,-0.008365422739041731
4329,0.08095367510867146
4330,-0.4618316118120471
4331,-0.5580214094941999
4332,-0.7641424045273841
4333,-0.06333102141455754
4334,-0.3931246134676524
4335,-0.5648921093286393
4336,-0.5786335089975182
4337,-0.42747811263984975
4338,-0.23509851727554446
4339,-0.035848222076799635
4340,0.7405408592148611
4341,0.9810153534202428
4342,0.43135936666508473
4343,0.4176179669962058
4344,0.4244886668306453
4345,0.07408297527423198
4346,0.19775557229414256
4347,0.31455746947961366
4348,0.34204026881737154
4349,0.3557816684862505
4350,0.3214281693140531
4351,0.012246676764276697
4352,-0.18013291860002864
4353,-0.34502971462657606
4354,-0.7641424045273841
4355,-0.7435303050240657
4356,-0.8534615023750973
4357,-1.0046168987327657
4358,-1.0114875985672052
4359,-1.1489015952559947
4360,-1.1282894957526763
4361,-1.1351601955871158
4362,-0.9908754990638868
4363,-0.49618511098424456
4364,0.9054376552414086
4365,0.9329204545791665
4366,1.0634637514335166
4367,0.9741446535858034
4368,0.2939453699762952
4369,0.23210907146633994
4370,-0.0770724210834365
4371,0.1565313732875057
4372,-0.04271892191123911
4373,0.24585047113521888
4374,0.1565313732875057
4375,0.09469507477755042
4376,-0.2213571176066655
4377,-0.38625391363321293
4378,-0.5717628091630788
4379,-0.6885647063485498
4380,-0.8259787030373393
4381,-0.3038055156199392
4382,-0.5855042088319578
4383,-0.8397201027062183
4384,-0.805366603534021
4385,-0.791625203865142
4386,-0.7572717046929446
4387,-0.3175469152888182
4388,0.20462627212858203
4389,0.8985669554069691
4390,0.7611529587181796
4391,0.8916962555725296
4392,0.8367306568970139
4393,0.3282988691484926
4394,0.10156577461198989
4395,0.5687733633538743
4396,0.5000663650094795
4397,0.5275491643472374
4398,0.2664625706385373
4399,0.005375976929837221
4400,-0.056460321580118066
4401,-0.24196921710998393
4402,-0.661081907010792
4403,-0.7297889053551867
4404,-0.9152978008850525
4405,-1.107677396249358
4406,-1.107677396249358
4407,-1.1626429949248738
4408,-1.0733238970771606
4409,-1.0870652967460395
4410,-0.963392699726129
4411,-0.6335991076730341
4412,0.3282988691484926
4413,0.5412905640161163
4414,0.6099975623605112
4415,0.8710841560692112
4416,0.7611529587181796
4417,0.16340207312194518
4418,0.34204026881737154
4419,0.47945426550616105
4420,0.3695230681551295
4421,0.22523837163190047
4422,0.053470875770913556
4423,-0.1595208190967102
4424,-0.33815901479213656
4425,-0.5236679103220024
4426,-0.7504010048585051
4427,-0.8672029020439762
4428,-0.9290392005539315
4429,-1.0664531972427211
4430,-1.1695136947593132
4431,-1.0801945969116
4432,-1.107677396249358
4433,-1.1282894957526763
4434,-1.1557722950904343
4435,-1.0046168987327657
4436,-0.963392699726129
4437,-1.0252289982360843
4438,-0.805366603534021
4439,-1.0183582984016448
4440,-1.1969964940970712
4441,-1.7466524808522292
4442,-1.6642040828389555
4443,-1.5336607859846054
4444,-1.3206690911169816
4445,-1.107677396249358
4446,-0.777883804196263
4447,-0.7641424045273841
4448,-0.9152978008850525
4449,-0.8672029020439762
4450,-0.9221685007194921
4451,-0.9908754990638868
4452,-1.0458410977394026
4453,-1.1626429949248738
4454,-1.183255094428192
4455,-1.1695136947593132
4456,-1.1489015952559947
4457,-1.183255094428192
4458,-1.1145480960837975
4459,-1.0733238970771606
4460,-0.9977461988983263
4461,-1.0458410977394026
4462,-1.1351601955871158
4463,-1.251962092772587
4464,-1.6916868821767135
4465,-1.7466524808522292
4466,-1.7122989816800318
4467,-1.5611435853223634
4468,-1.4031174891302554
4469,-1.1557722950904343
4470,-0.8946857013817342
4471,-0.935909900388371
4472,-0.9015564012161736
4473,-0.9565219998916894
4474,-0.9565219998916894
4475,-0.9702633995605684
4476,-1.093935996580479
4477,-1.1969964940970712
4478,-1.1557722950904343
4479,-0.3175469152888182
4480,-0.4618316118120471
4481,-0.38625391363321293
4482,-0.5855042088319578
4483,-0.2213571176066655
4484,0.7199287597115427
4485,0.45884216600284267
4486,0.25959187080409785
4487,0.17714347279082412
4488,0.09469507477755042
4489,-0.2694520164477418
4490,-0.24196921710998393
4491,-0.11829662009007334
4492,-0.0014947229046022548
4493,0.053470875770913556
4494,0.2389797713007794
4495,-0.09081382075231545
4496,-0.39999531330209187
4497,-0.516797210487563
4498,-0.8397201027062183
4499,-0.8946857013817342
4500,-1.0870652967460395
4501,-1.1420308954215552
4502,-1.1626429949248738
4503,-1.2450913929381475
4504,-1.1626429949248738
4505,-1.1901257942626315
4506,-1.0870652967460395
4507,-0.7023061060174288
4508,0.7130580598771032
4509,0.8504720565658928
4510,0.19088487245970306
4511,0.25272117096965835
4512,-0.015236122573481206
4513,0.0397294761020346
4514,0.11530717428086884
4515,0.20462627212858203
4516,0.30768676964517416
4517,0.14278997361862675
4518,0.19775557229414256
4519,0.019117376598716172
4520,-0.20074501810334705
4521,-0.25571061677886286
4522,-0.6542112071763525
4523,-0.777883804196263
4524,-0.935909900388371
4525,-0.9084271010506131
4526,-0.9908754990638868
4527,-1.0252289982360843
4528,-1.1763843945937527
4529,-0.35190041446101555
4530,-0.19387431826890758
4531,0.10843647444642936
4532,0.9191790549102875
4533,0.5000663650094795
4534,0.10843647444642936
4535,0.09469507477755042
4536,-0.02897752224236016
4537,-0.08394312091787597
4538,0.25272117096965835
4539,0.2733332704729768
4540,-0.04958962174567859
4541,0.3557816684862505
4542,0.03129420535032762
4543,-0.02795871595358285
4544,-0.07501009898437341
4545,-0.2213571176066655
4546,-0.44121951230872875
4547,-0.4573932347751316
4548,-0.5665038174378977
4549,-0.5829881940798297
4550,-0.585992921069916
4551,-0.5883095663717334
4552,-0.5964789281458346
4553,-0.5717628091630788
4554,-0.4183261038449251
4555,-0.07992093505768262
4556,0.20462627212858203
4557,0.4116867357046248
4558,0.356605037283093
4559,0.8848255557380902
4560,0.7267994595459822
4561,0.45197146616840317
4562,1.214619147791185
4563,0.9878860532546823
4564,0.4104641760410748
4565,0.3557816684862505
4566,0.2939453699762952
4567,-0.015236122573481206
4568,-0.11142592025563387
4569,-0.33815901479213656
4570,-0.661081907010792
4571,-0.7710131043618236
4572,-0.6954354061829894
4573,-0.8946857013817342
4574,-0.9702633995605684
4575,-0.8534615023750973
4576,-0.9977461988983263
4577,-1.0389703979049631
4578,-0.935909900388371
4579,-0.49618511098424456
4580,0.10843647444642936
4581,0.5619026635194347
4582,0.8916962555725296
4583,0.9947567530891218
4584,1.0153688525924403
4585,0.637480361698269
4586,0.6718338608704664
4587,0.5962561626916322
4588,0.7130580598771032
4589,0.6031268625260716
4590,0.25272117096965835
4591,0.032858776267595126
4592,-0.20761571793778655
4593,-0.1870036184344681
4594,-0.7641424045273841
4595,-0.7641424045273841
4596,-0.9565219998916894
4597,-0.9152978008850525
4598,-0.9084271010506131
4599,-1.0320996980705237
4600,-0.9427806002228105
4601,-1.0458410977394026
4602,-1.0458410977394026
4603,-0.7710131043618236
4604,-0.8465908025406578
4605,-0.8946857013817342
4606,-1.3893760894613765
4607,-1.3069276914481027
4608,-1.4512123879713317
4609,-1.4649537876402106
4610,-1.5474021856534843
4611,-1.4512123879713317
4612,-1.1626429949248738
4613,-0.777883804196263
4614,-0.6473405073419131
4615,-0.6267284078385946
4616,-0.777883804196263
4617,-0.6885647063485498
4618,-0.8191080032028999
4619,-0.805366603534021
4620,-0.7847545040307026
4621,-0.9427806002228105
4622,-0.9977461988983263
4623,-0.29693481578549974
4624,-0.19387431826890758
4625,-0.29693481578549974
4626,-0.4755730114809261
4627,-0.39999531330209187
4628,-0.35190041446101555
4629,-0.3175469152888182
4630,-0.7710131043618236
4631,-1.251962092772587
4632,-0.963392699726129
4633,-1.107677396249358
4634,-0.9908754990638868
4635,-0.9702633995605684
4636,-0.8122373033684605
4637,-0.6954354061829894
4638,-0.7091768058518683
4639,-0.6954354061829894
4640,-0.6885647063485498
4641,-0.6679526068452314
4642,-0.8397201027062183
4643,-0.8878150015472946
4644,-1.0046168987327657
4645,-0.94965130005725
4646,-1.0801945969116
4647,-1.0801945969116
4648,-1.0320996980705237
4649,-1.1008066964149184
4650,-0.8603322022095368
4651,-0.4480902121431682
4652,0.2389797713007794
4653,0.5893854628571927
4654,0.781765058221498
4655,0.9123083550758481
4656,1.1596535491156692
4657,1.0291102522613191
4658,1.0909465507712743
4659,1.1940070482878666
4660,0.9810153534202428
4661,0.5138077646783584
4662,0.43823006649952423
4663,0.11530717428086884
4664,-0.15265011926227073
4665,-0.3038055156199392
4666,-0.2694520164477418
4667,0.06721227543979251
4668,0.10843647444642936
4669,-0.4549609119776077
4670,-0.5717628091630788
4671,-0.7710131043618236
4672,-0.9221685007194921
4673,-0.7572717046929446
4674,-0.1870036184344681
4675,0.14278997361862675
4676,0.9054376552414086
4677,1.0772051511023955
4678,0.9672739537513638
4679,0.8573427564003323
4680,0.9260497547447271
4681,0.5550319636849953
4682,0.23210907146633994
4683,0.2870746701418557
4684,0.6512217613671479
4685,0.506937064843919
4686,0.3282988691484926
4687,0.10843647444642936
4688,-0.008365422739041731
4689,-0.37938321379877343
4690,-0.7366596051896261
4691,-0.6335991076730341
4692,-0.7297889053551867
4693,-0.9977461988983263
4694,-0.372512513964334
4695,-0.19387431826890758
4696,-0.13890871959339177
4697,-0.6679526068452314
4698,-0.40686601313653137
4699,-0.09081382075231545
4700,0.8436013567314533
4701,0.9810153534202428
4702,0.5344198641816769
4703,1.1115586502745929
4704,0.5756440631883137
4705,0.019117376598716172
4706,-0.04958962174567859
4707,0.032858776267595126
4708,0.019117376598716172
4709,0.20462627212858203
4710,0.06721227543979251
4711,-0.035848222076799635
4712,-0.20761571793778655
4713,-0.35190041446101555
4714,-0.6679526068452314
4715,-0.8946857013817342
4716,-0.9908754990638868
4717,-1.0801945969116
4718,-1.052711797573842
4719,-1.0183582984016448
4720,-1.2038671939315106
4721,-0.4549609119776077
4722,-0.11829662009007334
4723,0.34891096865181104
4724,0.781765058221498
4725,1.4825764413343245
4726,1.8261114330562984
4727,1.6955681362019484
4728,1.3520331444799745
4729,0.8298599570625743
4730,0.9329204545791665
4731,0.7748943583870586
4732,1.6406025375264326
4733,0.6512217613671479
4734,0.47945426550616105
4735,0.1840141726252636
4736,-0.04958962174567859
4737,-0.2213571176066655
4738,-0.503055810818684
4739,-0.6954354061829894
4740,-0.7435303050240657
4741,-0.8534615023750973
4742,-0.14577941942783126
4743,-0.503055810818684
4744,-0.5511507096597603
4745,-0.661081907010792
4746,-0.3656418141298945
4747,-0.015236122573481206
4748,0.8092478575592559
4749,0.9260497547447271
4750,1.2352312472945035
4751,0.7336701593804217
4752,1.3314210449766561
4753,1.173394948784548
4754,1.070334451267956
4755,0.5481612638505559
4756,0.8436013567314533
4757,0.6855752605393454
4758,0.11530717428086884
4759,-0.04271892191123911
4760,-0.19387431826890758
4761,-0.4618316118120471
4762,-0.6542112071763525
4763,-0.7847545040307026
4764,-0.791625203865142
4765,-0.94965130005725
4766,-1.0183582984016448
4767,0.012246676764276697
4768,-0.3312883149576971
4769,-0.6129870081697156
4770,-0.5855042088319578
4771,-0.48931441114980506
4772,-0.35190041446101555
4773,-0.358771114295455
4774,-0.7091768058518683
4775,-1.052711797573842
4776,-1.3069276914481027
4777,-1.2450913929381475
4778,-1.3000569916136633
4779,-1.2931862917792238
4780,-0.9015564012161736
4781,-0.7572717046929446
4782,-0.503055810818684
4783,-0.6198577080041551
4784,-0.7229182055207473
4785,-0.805366603534021
4786,-0.8946857013817342
4787,-0.8465908025406578
4788,-0.13890871959339177
4789,-0.516797210487563
4790,-0.5855042088319578
4791,-0.5099265106531234
4792,-0.6542112071763525
4793,-0.5648921093286393
4794,-0.5236679103220024
4795,-0.516797210487563
4796,-0.29693481578549974
4797,-0.38625391363321293
4798,-0.8465908025406578
4799,-1.1969964940970712
4800,-1.052711797573842
4801,-1.1557722950904343
4802,-1.0733238970771606
4803,-1.1008066964149184
4804,-1.0458410977394026
4805,-0.8465908025406578
4806,-0.7504010048585051
4807,-0.5855042088319578
4808,-0.6404698075074735
4809,-0.6816940065141104
4810,-0.7366596051896261
4811,-0.14577941942783126
4812,-0.1595208190967102
4813,-0.48931441114980506
4814,-0.7229182055207473
4815,-0.8534615023750973
4816,-0.7091768058518683
4817,-0.6335991076730341
4818,-0.503055810818684
4819,-0.24196921710998393
4820,0.10843647444642936
4821,0.8779548559036506
4822,1.0359809520957586
4823,0.2870746701418557
4824,0.10843647444642936
4825,0.4244886668306453
4826,-0.11142592025563387
4827,0.12904857394974778
4828,0.5550319636849953
4829,0.5138077646783584
4830,0.5412905640161163
4831,0.44510076633396367
4832,0.12904857394974778
4833,-0.17326221876558917
4834,-0.40686601313653137
4835,0.2802039703074163
4836,0.02598807643315565
4837,-0.503055810818684
4838,-0.6954354061829894
4839,-0.7984959036995815
4840,-0.8534615023750973
4841,-0.661081907010792
4842,-0.8397201027062183
4843,-0.6335991076730341
4844,-0.07020172124899701
4845,0.6306096618638295
4846,1.3108089454733376
4847,2.1765171246127117
4848,1.9291719305728905
4849,2.4169916188180935
4850,2.149034325274954
4851,0.8779548559036506
4852,1.2764554463011404
4853,1.345162444645535
4854,1.3382917448110956
4855,0.6855752605393454
4856,0.40387656732732685
4857,-0.056460321580118066
4858,-0.2213571176066655
4859,-0.6129870081697156
4860,-0.43434881247428925
4861,0.04660017593647408
4862,0.2733332704729768
4863,-0.3656418141298945
4864,-0.6267284078385946
4865,-0.7023061060174288
4866,-0.7091768058518683
4867,-0.3931246134676524
4868,0.2664625706385373
4869,0.25272117096965835
4870,-0.015236122573481206
4871,1.0249972992689345
4872,1.9841375292484063
4873,1.0249972992689345
4874,1.372645243983293
4875,0.2802039703074163
4876,1.647473237360872
4877,1.7230509355397063
4878,1.2901968459700193
4879,0.5000663650094795
4880,0.14278997361862675
4881,-0.0770724210834365
4882,0.5481612638505559
4883,0.7061873600426638
4884,0.1840141726252636
4885,-0.11829662009007334
4886,-0.11142592025563387
4887,-0.13890871959339177
4888,-0.3175469152888182
4889,-0.12516731992451283
4890,-0.15265011926227073
4891,0.13591927378418728
4892,0.5687733633538743
4893,1.173394948784548
4894,1.4001280433210508
4895,1.3520331444799745
4896,2.025361728255043
4897,1.503188540837643
4898,1.8329821328907379
4899,2.33454322080482
4900,1.750533734877464
4901,2.7811387100433858
4902,2.149034325274954
4903,1.173394948784548
4904,0.7336701593804217
4905,0.30768676964517416
4906,0.39013516765844786
4907,0.04660017593647408
4908,-0.17326221876558917
4909,-0.37938321379877343
4910,-0.40686601313653137
4911,-0.5992456085008366
4912,-0.516797210487563
4913,-0.5305386101564419
4914,-0.22822781744110496
4915,-0.04958962174567859
4916,0.6787045607049059
4917,1.0153688525924403
4918,2.863587108056659
4919,2.0116203285861642
4920,2.1215515259371958
4921,2.1902585242815906
4922,2.5818884148446406
4923,3.1178030019309197
4924,2.884199207559978
4925,1.6131197381886746
4926,1.372645243983293
4927,1.3176796453077773
4928,1.084075850936835
4929,0.8092478575592559
4930,0.5893854628571927
4931,0.36265236832069
4932,0.30768676964517416
4933,0.19088487245970306
4934,0.032858776267595126
4935,-0.07020172124899701
4936,-0.26258131661330236
4937,-0.17326221876558917
4938,-0.06333102141455754
4939,0.005375976929837221
4940,0.20462627212858203
4941,0.36265236832069
4942,0.2733332704729768
4943,0.25272117096965835
4944,0.06034157560535303
4945,-0.5099265106531234
4946,-0.20761571793778655
4947,-0.07020172124899701
4948,0.14278997361862675
4949,0.1565313732875057
4950,0.3214281693140531
4951,0.3763937679895689
4952,0.6443510615327085
4953,0.5962561626916322
4954,0.5962561626916322
4955,0.5550319636849953
4956,0.4725835656717216
4957,0.3282988691484926
4958,0.2939453699762952
4959,0.22523837163190047
4960,0.20462627212858203
4961,0.2939453699762952
4962,0.3763937679895689
4963,0.34204026881737154
4964,0.5550319636849953
4965,0.7267994595459822
4966,0.07408297527423198
4967,-0.20074501810334705
4968,-0.661081907010792
4969,-0.33815901479213656
4970,-0.38625391363321293
4971,-0.04958962174567859
4972,0.10156577461198989
4973,0.012246676764276697
4974,0.34891096865181104
4975,0.06721227543979251
4976,0.23210907146633994
4977,0.005375976929837221
4978,-0.04958962174567859
4979,-0.24196921710998393
4980,-0.38625391363321293
4981,-0.4206074128054103
4982,-0.33815901479213656
4983,-0.48931441114980506
4984,-0.4480902121431682
4985,-0.2763227162821813
4986,-0.1870036184344681
4987,0.3008160698107347
4988,0.7748943583870586
4989,0.49319566517504004
4990,-0.0770724210834365
4991,0.9329204545791665
4992,1.0634637514335166
4993,0.5550319636849953
4994,0.8436013567314533
4995,0.520678464512798
4996,0.7474115590493007
4997,0.8985669554069691
4998,0.7130580598771032
4999,0.8023771577248164
5000,0.6924459603737848
5001,1.0084981527580008
5002,1.4001280433210508
5003,0.9123083550758481
5004,0.7061873600426638
5005,0.7061873600426638
5006,0.6993166602082244
5007,0.6099975623605112
5008,0.44510076633396367
5009,0.6718338608704664
5010,0.637480361698269
5011,0.8916962555725296
5012,1.1390414496123509
5013,1.8329821328907379
5014,1.750533734877464
5015,2.575017715010201
5016,1.991008229082846
5017,2.210870623784909
5018,0.8573427564003323
5019,0.7474115590493007
5020,1.489447141168764
5021,1.345162444645535
5022,1.8054993335529799
5023,1.0249972992689345
5024,0.8092478575592559
5025,0.49319566517504004
5026,0.5275491643472374
5027,0.5756440631883137
5028,0.16340207312194518
5029,0.07408297527423198
5030,-0.04958962174567859
5031,-0.23509851727554446
5032,-0.1870036184344681
5033,0.04660017593647408
5034,0.032858776267595126
5035,0.3008160698107347
5036,0.6031268625260716
5037,1.386386643652172
5038,2.19712922411603
5039,2.973518305407691
5040,2.3895088194803353
5041,2.080327326930559
5042,1.7093095358708272
5043,2.5612763153413223
5044,2.4169916188180935
5045,2.1352929256060746
5046,1.8123700333874195
5047,1.1184293501090323
5048,0.8229892572281349
5049,0.5344198641816769
5050,0.3351695689829321
5051,0.2733332704729768
5052,0.19775557229414256
5053,-0.1045552204211944
5054,-0.12516731992451283
5055,-0.21448641777222602
5056,-0.29693481578549974
5057,-0.12516731992451283
5058,-0.26258131661330236
5059,0.21836767179746097
5060,0.637480361698269
5061,1.5856369388509168
5062,1.228360547460064
5063,1.516929940506522
5064,1.619990438023114
5065,1.3795159438177325
5066,2.4169916188180935
5067,0.9123083550758481
5068,2.1559050251093934
5069,2.4925693169969274
5070,1.688697436367509
5071,1.358903844314414
5072,1.0565930515990771
5073,0.7405408592148611
5074,0.6512217613671479
5075,0.6924459603737848
5076,0.5344198641816769
5077,0.14278997361862675
5078,-0.11142592025563387
5079,-0.23509851727554446
5080,-0.2213571176066655
5081,-0.33815901479213656
5082,-0.1870036184344681
5083,0.06721227543979251
5084,0.6580924612015875
5085,1.1459121494467903
5086,2.403250219149214
5087,0.8298599570625743
5088,1.2214898476256244
5089,1.2901968459700193
5090,1.5925076386853563
5091,1.228360547460064
5092,1.345162444645535
5093,1.5650248393475983
5094,1.4069987431554905
5095,0.7611529587181796
5096,0.9741446535858034
5097,0.6168682621949506
